purchase_date;total_sales;promo_name;sales_after_promo
08/11/2022;220000;EASTER_EGG;212500
08/11/2022;220000;CHRISTMAS;205000
21/11/2022;52700;AWAL_GAJIAN;37700
21/11/2022;52700;GRATIS_ONGKIR;47700
21/11/2022;52700;10_10;45200
21/11/2022;52700;HARBOLNAS;22700
21/11/2022;52700;END_YEAR;37700
21/11/2022;52700;BERKAH_RAMADHAN;37700
21/11/2022;52700;HARI_RAYA;32700
21/11/2022;52700;TUJUHBELASAN;42700
21/11/2022;52700;VALENTINE_DAY;42700
21/11/2022;52700;EASTER_EGG;45200
21/11/2022;52700;CHRISTMAS;37700
24/11/2022;899900;AWAL_GAJIAN;884900
24/11/2022;899900;GRATIS_ONGKIR;894900
24/11/2022;899900;10_10;892400
24/11/2022;899900;HARBOLNAS;869900
24/11/2022;899900;END_YEAR;884900
24/11/2022;899900;BERKAH_RAMADHAN;884900
24/11/2022;899900;HARI_RAYA;879900
24/11/2022;899900;TUJUHBELASAN;889900
24/11/2022;899900;VALENTINE_DAY;889900
24/11/2022;899900;EASTER_EGG;892400
24/11/2022;899900;CHRISTMAS;884900
09/11/2022;265000;AWAL_GAJIAN;250000
09/11/2022;265000;GRATIS_ONGKIR;260000
09/11/2022;265000;10_10;257500
09/11/2022;265000;HARBOLNAS;235000
09/11/2022;265000;END_YEAR;250000
09/11/2022;265000;BERKAH_RAMADHAN;250000
09/11/2022;265000;HARI_RAYA;245000
09/11/2022;265000;TUJUHBELASAN;255000
09/11/2022;265000;VALENTINE_DAY;255000
09/11/2022;265000;EASTER_EGG;257500
09/11/2022;265000;CHRISTMAS;250000
16/11/2022;337500;AWAL_GAJIAN;322500
16/11/2022;337500;GRATIS_ONGKIR;332500
16/11/2022;337500;10_10;330000
16/11/2022;337500;HARBOLNAS;307500
16/11/2022;337500;END_YEAR;322500
16/11/2022;337500;BERKAH_RAMADHAN;322500
16/11/2022;337500;HARI_RAYA;317500
16/11/2022;337500;TUJUHBELASAN;327500
16/11/2022;337500;VALENTINE_DAY;327500
16/11/2022;337500;EASTER_EGG;330000
16/11/2022;337500;CHRISTMAS;322500
04/11/2022;442260;AWAL_GAJIAN;427260
04/11/2022;442260;GRATIS_ONGKIR;437260
04/11/2022;442260;10_10;434760
04/11/2022;442260;HARBOLNAS;412260
04/11/2022;442260;END_YEAR;427260
04/11/2022;442260;BERKAH_RAMADHAN;427260
04/11/2022;442260;HARI_RAYA;422260
04/11/2022;442260;TUJUHBELASAN;432260
04/11/2022;442260;VALENTINE_DAY;432260
04/11/2022;442260;EASTER_EGG;434760
04/11/2022;442260;CHRISTMAS;427260
28/11/2022;657000;AWAL_GAJIAN;642000
28/11/2022;657000;GRATIS_ONGKIR;652000
28/11/2022;657000;10_10;649500
28/11/2022;657000;HARBOLNAS;627000
28/11/2022;657000;END_YEAR;642000
28/11/2022;657000;BERKAH_RAMADHAN;642000
28/11/2022;657000;HARI_RAYA;637000
28/11/2022;657000;TUJUHBELASAN;647000
28/11/2022;657000;VALENTINE_DAY;647000
28/11/2022;657000;EASTER_EGG;649500
28/11/2022;657000;CHRISTMAS;642000
07/11/2022;399998;AWAL_GAJIAN;384998
07/11/2022;399998;GRATIS_ONGKIR;394998
07/11/2022;399998;10_10;392498
07/11/2022;399998;HARBOLNAS;369998
07/11/2022;399998;END_YEAR;384998
07/11/2022;399998;BERKAH_RAMADHAN;384998
07/11/2022;399998;HARI_RAYA;379998
07/11/2022;399998;TUJUHBELASAN;389998
07/11/2022;399998;VALENTINE_DAY;389998
07/11/2022;399998;EASTER_EGG;392498
07/11/2022;399998;CHRISTMAS;384998
06/11/2022;55365;AWAL_GAJIAN;40365
06/11/2022;55365;GRATIS_ONGKIR;50365
06/11/2022;55365;10_10;47865
06/11/2022;55365;HARBOLNAS;25365
06/11/2022;55365;END_YEAR;40365
06/11/2022;55365;BERKAH_RAMADHAN;40365
06/11/2022;55365;HARI_RAYA;35365
06/11/2022;55365;TUJUHBELASAN;45365
06/11/2022;55365;VALENTINE_DAY;45365
06/11/2022;55365;EASTER_EGG;47865
06/11/2022;55365;CHRISTMAS;40365
02/11/2022;15000;AWAL_GAJIAN;0
02/11/2022;15000;GRATIS_ONGKIR;10000
02/11/2022;15000;10_10;7500
02/11/2022;15000;HARBOLNAS;-15000
02/11/2022;15000;END_YEAR;0
02/11/2022;15000;BERKAH_RAMADHAN;0
02/11/2022;15000;HARI_RAYA;-5000
02/11/2022;15000;TUJUHBELASAN;5000
02/11/2022;15000;VALENTINE_DAY;5000
02/11/2022;15000;EASTER_EGG;7500
02/11/2022;15000;CHRISTMAS;0
10/11/2022;1350000;AWAL_GAJIAN;1335000
10/11/2022;1350000;GRATIS_ONGKIR;1345000
10/11/2022;1350000;10_10;1342500
10/11/2022;1350000;HARBOLNAS;1320000
10/11/2022;1350000;END_YEAR;1335000
10/11/2022;1350000;BERKAH_RAMADHAN;1335000
10/11/2022;1350000;HARI_RAYA;1330000
10/11/2022;1350000;TUJUHBELASAN;1340000
10/11/2022;1350000;VALENTINE_DAY;1340000
10/11/2022;1350000;EASTER_EGG;1342500
10/11/2022;1350000;CHRISTMAS;1335000
17/11/2022;375000;AWAL_GAJIAN;360000
17/11/2022;375000;GRATIS_ONGKIR;370000
17/11/2022;375000;10_10;367500
17/11/2022;375000;HARBOLNAS;345000
17/11/2022;375000;END_YEAR;360000
17/11/2022;375000;BERKAH_RAMADHAN;360000
17/11/2022;375000;HARI_RAYA;355000
17/11/2022;375000;TUJUHBELASAN;365000
17/11/2022;375000;VALENTINE_DAY;365000
17/11/2022;375000;EASTER_EGG;367500
17/11/2022;375000;CHRISTMAS;360000
07/11/2022;550000;AWAL_GAJIAN;535000
07/11/2022;550000;GRATIS_ONGKIR;545000
07/11/2022;550000;10_10;542500
07/11/2022;550000;HARBOLNAS;520000
07/11/2022;550000;END_YEAR;535000
07/11/2022;550000;BERKAH_RAMADHAN;535000
07/11/2022;550000;HARI_RAYA;530000
07/11/2022;550000;TUJUHBELASAN;540000
07/11/2022;550000;VALENTINE_DAY;540000
07/11/2022;550000;EASTER_EGG;542500
07/11/2022;550000;CHRISTMAS;535000
06/11/2022;25500;AWAL_GAJIAN;10500
06/11/2022;25500;GRATIS_ONGKIR;20500
06/11/2022;25500;10_10;18000
06/11/2022;25500;HARBOLNAS;-4500
06/11/2022;25500;END_YEAR;10500
06/11/2022;25500;BERKAH_RAMADHAN;10500
06/11/2022;25500;HARI_RAYA;5500
06/11/2022;25500;TUJUHBELASAN;15500
06/11/2022;25500;VALENTINE_DAY;15500
06/11/2022;25500;EASTER_EGG;18000
06/11/2022;25500;CHRISTMAS;10500
06/11/2022;423000;AWAL_GAJIAN;408000
06/11/2022;423000;GRATIS_ONGKIR;418000
06/11/2022;423000;10_10;415500
06/11/2022;423000;HARBOLNAS;393000
06/11/2022;423000;END_YEAR;408000
06/11/2022;423000;BERKAH_RAMADHAN;408000
06/11/2022;423000;HARI_RAYA;403000
06/11/2022;423000;TUJUHBELASAN;413000
06/11/2022;423000;VALENTINE_DAY;413000
06/11/2022;423000;EASTER_EGG;415500
06/11/2022;423000;CHRISTMAS;408000
15/11/2022;115000;AWAL_GAJIAN;100000
15/11/2022;115000;GRATIS_ONGKIR;110000
15/11/2022;115000;10_10;107500
15/11/2022;115000;HARBOLNAS;85000
15/11/2022;115000;END_YEAR;100000
15/11/2022;115000;BERKAH_RAMADHAN;100000
15/11/2022;115000;HARI_RAYA;95000
15/11/2022;115000;TUJUHBELASAN;105000
15/11/2022;115000;VALENTINE_DAY;105000
15/11/2022;115000;EASTER_EGG;107500
15/11/2022;115000;CHRISTMAS;100000
07/11/2022;75800;AWAL_GAJIAN;60800
07/11/2022;75800;GRATIS_ONGKIR;70800
07/11/2022;75800;10_10;68300
07/11/2022;75800;HARBOLNAS;45800
07/11/2022;75800;END_YEAR;60800
07/11/2022;75800;BERKAH_RAMADHAN;60800
07/11/2022;75800;HARI_RAYA;55800
07/11/2022;75800;TUJUHBELASAN;65800
07/11/2022;75800;VALENTINE_DAY;65800
07/11/2022;75800;EASTER_EGG;68300
07/11/2022;75800;CHRISTMAS;60800
18/11/2022;507000;AWAL_GAJIAN;492000
18/11/2022;507000;GRATIS_ONGKIR;502000
18/11/2022;507000;10_10;499500
18/11/2022;507000;HARBOLNAS;477000
18/11/2022;507000;END_YEAR;492000
18/11/2022;507000;BERKAH_RAMADHAN;492000
18/11/2022;507000;HARI_RAYA;487000
18/11/2022;507000;TUJUHBELASAN;497000
18/11/2022;507000;VALENTINE_DAY;497000
18/11/2022;507000;EASTER_EGG;499500
18/11/2022;507000;CHRISTMAS;492000
23/11/2022;252450;AWAL_GAJIAN;237450
23/11/2022;252450;GRATIS_ONGKIR;247450
23/11/2022;252450;10_10;244950
23/11/2022;252450;HARBOLNAS;222450
23/11/2022;252450;END_YEAR;237450
23/11/2022;252450;BERKAH_RAMADHAN;237450
23/11/2022;252450;HARI_RAYA;232450
23/11/2022;252450;TUJUHBELASAN;242450
23/11/2022;252450;VALENTINE_DAY;242450
23/11/2022;252450;EASTER_EGG;244950
23/11/2022;252450;CHRISTMAS;237450
16/11/2022;38000;AWAL_GAJIAN;23000
16/11/2022;38000;GRATIS_ONGKIR;33000
16/11/2022;38000;10_10;30500
16/11/2022;38000;HARBOLNAS;8000
16/11/2022;38000;END_YEAR;23000
16/11/2022;38000;BERKAH_RAMADHAN;23000
16/11/2022;38000;HARI_RAYA;18000
16/11/2022;38000;TUJUHBELASAN;28000
16/11/2022;38000;VALENTINE_DAY;28000
16/11/2022;38000;EASTER_EGG;30500
16/11/2022;38000;CHRISTMAS;23000
27/11/2022;141600;AWAL_GAJIAN;126600
27/11/2022;141600;GRATIS_ONGKIR;136600
27/11/2022;141600;10_10;134100
27/11/2022;141600;HARBOLNAS;111600
27/11/2022;141600;END_YEAR;126600
27/11/2022;141600;BERKAH_RAMADHAN;126600
27/11/2022;141600;HARI_RAYA;121600
27/11/2022;141600;TUJUHBELASAN;131600
27/11/2022;141600;VALENTINE_DAY;131600
27/11/2022;141600;EASTER_EGG;134100
27/11/2022;141600;CHRISTMAS;126600
02/11/2022;86000;AWAL_GAJIAN;71000
02/11/2022;86000;GRATIS_ONGKIR;81000
02/11/2022;86000;10_10;78500
02/11/2022;86000;HARBOLNAS;56000
02/11/2022;86000;END_YEAR;71000
02/11/2022;86000;BERKAH_RAMADHAN;71000
02/11/2022;86000;HARI_RAYA;66000
02/11/2022;86000;TUJUHBELASAN;76000
02/11/2022;86000;VALENTINE_DAY;76000
02/11/2022;86000;EASTER_EGG;78500
02/11/2022;86000;CHRISTMAS;71000
22/11/2022;93000;AWAL_GAJIAN;78000
22/11/2022;93000;GRATIS_ONGKIR;88000
22/11/2022;93000;10_10;85500
22/11/2022;93000;HARBOLNAS;63000
22/11/2022;93000;END_YEAR;78000
22/11/2022;93000;BERKAH_RAMADHAN;78000
22/11/2022;93000;HARI_RAYA;73000
22/11/2022;93000;TUJUHBELASAN;83000
22/11/2022;93000;VALENTINE_DAY;83000
22/11/2022;93000;EASTER_EGG;85500
22/11/2022;93000;CHRISTMAS;78000
17/11/2022;49000;AWAL_GAJIAN;34000
17/11/2022;49000;GRATIS_ONGKIR;44000
17/11/2022;49000;10_10;41500
17/11/2022;49000;HARBOLNAS;19000
17/11/2022;49000;END_YEAR;34000
17/11/2022;49000;BERKAH_RAMADHAN;34000
17/11/2022;49000;HARI_RAYA;29000
17/11/2022;49000;TUJUHBELASAN;39000
17/11/2022;49000;VALENTINE_DAY;39000
17/11/2022;49000;EASTER_EGG;41500
17/11/2022;49000;CHRISTMAS;34000
15/11/2022;252450;AWAL_GAJIAN;237450
15/11/2022;252450;GRATIS_ONGKIR;247450
15/11/2022;252450;10_10;244950
15/11/2022;252450;HARBOLNAS;222450
15/11/2022;252450;END_YEAR;237450
15/11/2022;252450;BERKAH_RAMADHAN;237450
15/11/2022;252450;HARI_RAYA;232450
15/11/2022;252450;TUJUHBELASAN;242450
15/11/2022;252450;VALENTINE_DAY;242450
15/11/2022;252450;EASTER_EGG;244950
15/11/2022;252450;CHRISTMAS;237450
19/11/2022;61998;AWAL_GAJIAN;46998
19/11/2022;61998;GRATIS_ONGKIR;56998
19/11/2022;61998;10_10;54498
19/11/2022;61998;HARBOLNAS;31998
19/11/2022;61998;END_YEAR;46998
19/11/2022;61998;BERKAH_RAMADHAN;46998
19/11/2022;61998;HARI_RAYA;41998
19/11/2022;61998;TUJUHBELASAN;51998
19/11/2022;61998;VALENTINE_DAY;51998
19/11/2022;61998;EASTER_EGG;54498
19/11/2022;61998;CHRISTMAS;46998
17/11/2022;256000;AWAL_GAJIAN;241000
17/11/2022;256000;GRATIS_ONGKIR;251000
17/11/2022;256000;10_10;248500
17/11/2022;256000;HARBOLNAS;226000
17/11/2022;256000;END_YEAR;241000
17/11/2022;256000;BERKAH_RAMADHAN;241000
17/11/2022;256000;HARI_RAYA;236000
17/11/2022;256000;TUJUHBELASAN;246000
17/11/2022;256000;VALENTINE_DAY;246000
17/11/2022;256000;EASTER_EGG;248500
17/11/2022;256000;CHRISTMAS;241000
22/11/2022;19425;AWAL_GAJIAN;4425
22/11/2022;19425;GRATIS_ONGKIR;14425
22/11/2022;19425;10_10;11925
22/11/2022;19425;HARBOLNAS;-10575
22/11/2022;19425;END_YEAR;4425
22/11/2022;19425;BERKAH_RAMADHAN;4425
22/11/2022;19425;HARI_RAYA;-575
22/11/2022;19425;TUJUHBELASAN;9425
22/11/2022;19425;VALENTINE_DAY;9425
22/11/2022;19425;EASTER_EGG;11925
22/11/2022;19425;CHRISTMAS;4425
06/11/2022;315000;AWAL_GAJIAN;300000
06/11/2022;315000;GRATIS_ONGKIR;310000
06/11/2022;315000;10_10;307500
06/11/2022;315000;HARBOLNAS;285000
06/11/2022;315000;END_YEAR;300000
06/11/2022;315000;BERKAH_RAMADHAN;300000
06/11/2022;315000;HARI_RAYA;295000
06/11/2022;315000;TUJUHBELASAN;305000
06/11/2022;315000;VALENTINE_DAY;305000
06/11/2022;315000;EASTER_EGG;307500
06/11/2022;315000;CHRISTMAS;300000
23/11/2022;169000;AWAL_GAJIAN;154000
23/11/2022;169000;GRATIS_ONGKIR;164000
23/11/2022;169000;10_10;161500
23/11/2022;169000;HARBOLNAS;139000
23/11/2022;169000;END_YEAR;154000
23/11/2022;169000;BERKAH_RAMADHAN;154000
23/11/2022;169000;HARI_RAYA;149000
23/11/2022;169000;TUJUHBELASAN;159000
23/11/2022;169000;VALENTINE_DAY;159000
23/11/2022;169000;EASTER_EGG;161500
23/11/2022;169000;CHRISTMAS;154000
18/11/2022;26750;AWAL_GAJIAN;11750
18/11/2022;26750;GRATIS_ONGKIR;21750
18/11/2022;26750;10_10;19250
18/11/2022;26750;HARBOLNAS;-3250
18/11/2022;26750;END_YEAR;11750
18/11/2022;26750;BERKAH_RAMADHAN;11750
18/11/2022;26750;HARI_RAYA;6750
18/11/2022;26750;TUJUHBELASAN;16750
18/11/2022;26750;VALENTINE_DAY;16750
18/11/2022;26750;EASTER_EGG;19250
18/11/2022;26750;CHRISTMAS;11750
28/11/2022;27000;AWAL_GAJIAN;12000
28/11/2022;27000;GRATIS_ONGKIR;22000
28/11/2022;27000;10_10;19500
28/11/2022;27000;HARBOLNAS;-3000
28/11/2022;27000;END_YEAR;12000
28/11/2022;27000;BERKAH_RAMADHAN;12000
28/11/2022;27000;HARI_RAYA;7000
28/11/2022;27000;TUJUHBELASAN;17000
28/11/2022;27000;VALENTINE_DAY;17000
28/11/2022;27000;EASTER_EGG;19500
28/11/2022;27000;CHRISTMAS;12000
23/11/2022;43000;AWAL_GAJIAN;28000
23/11/2022;43000;GRATIS_ONGKIR;38000
23/11/2022;43000;10_10;35500
23/11/2022;43000;HARBOLNAS;13000
23/11/2022;43000;END_YEAR;28000
23/11/2022;43000;BERKAH_RAMADHAN;28000
23/11/2022;43000;HARI_RAYA;23000
23/11/2022;43000;TUJUHBELASAN;33000
23/11/2022;43000;VALENTINE_DAY;33000
23/11/2022;43000;EASTER_EGG;35500
23/11/2022;43000;CHRISTMAS;28000
02/11/2022;310000;AWAL_GAJIAN;295000
02/11/2022;310000;GRATIS_ONGKIR;305000
02/11/2022;310000;10_10;302500
02/11/2022;310000;HARBOLNAS;280000
02/11/2022;310000;END_YEAR;295000
02/11/2022;310000;BERKAH_RAMADHAN;295000
02/11/2022;310000;HARI_RAYA;290000
02/11/2022;310000;TUJUHBELASAN;300000
02/11/2022;310000;VALENTINE_DAY;300000
02/11/2022;310000;EASTER_EGG;302500
02/11/2022;310000;CHRISTMAS;295000
18/11/2022;9998000;AWAL_GAJIAN;9983000
18/11/2022;9998000;GRATIS_ONGKIR;9993000
18/11/2022;9998000;10_10;9990500
18/11/2022;9998000;HARBOLNAS;9968000
18/11/2022;9998000;END_YEAR;9983000
18/11/2022;9998000;BERKAH_RAMADHAN;9983000
18/11/2022;9998000;HARI_RAYA;9978000
18/11/2022;9998000;TUJUHBELASAN;9988000
18/11/2022;9998000;VALENTINE_DAY;9988000
18/11/2022;9998000;EASTER_EGG;9990500
18/11/2022;9998000;CHRISTMAS;9983000
11/11/2022;96994;AWAL_GAJIAN;81994
11/11/2022;96994;GRATIS_ONGKIR;91994
11/11/2022;96994;10_10;89494
11/11/2022;96994;HARBOLNAS;66994
11/11/2022;96994;END_YEAR;81994
11/11/2022;96994;BERKAH_RAMADHAN;81994
11/11/2022;96994;HARI_RAYA;76994
11/11/2022;96994;TUJUHBELASAN;86994
11/11/2022;96994;VALENTINE_DAY;86994
11/11/2022;96994;EASTER_EGG;89494
11/11/2022;96994;CHRISTMAS;81994
21/11/2022;471750;AWAL_GAJIAN;456750
21/11/2022;471750;GRATIS_ONGKIR;466750
21/11/2022;471750;10_10;464250
21/11/2022;471750;HARBOLNAS;441750
21/11/2022;471750;END_YEAR;456750
21/11/2022;471750;BERKAH_RAMADHAN;456750
21/11/2022;471750;HARI_RAYA;451750
21/11/2022;471750;TUJUHBELASAN;461750
21/11/2022;471750;VALENTINE_DAY;461750
21/11/2022;471750;EASTER_EGG;464250
21/11/2022;471750;CHRISTMAS;456750
28/11/2022;314500;AWAL_GAJIAN;299500
28/11/2022;314500;GRATIS_ONGKIR;309500
28/11/2022;314500;10_10;307000
28/11/2022;314500;HARBOLNAS;284500
28/11/2022;314500;END_YEAR;299500
28/11/2022;314500;BERKAH_RAMADHAN;299500
28/11/2022;314500;HARI_RAYA;294500
28/11/2022;314500;TUJUHBELASAN;304500
28/11/2022;314500;VALENTINE_DAY;304500
28/11/2022;314500;EASTER_EGG;307000
28/11/2022;314500;CHRISTMAS;299500
15/11/2022;33343;AWAL_GAJIAN;18343
15/11/2022;33343;GRATIS_ONGKIR;28343
15/11/2022;33343;10_10;25843
15/11/2022;33343;HARBOLNAS;3343
15/11/2022;33343;END_YEAR;18343
15/11/2022;33343;BERKAH_RAMADHAN;18343
15/11/2022;33343;HARI_RAYA;13343
15/11/2022;33343;TUJUHBELASAN;23343
15/11/2022;33343;VALENTINE_DAY;23343
15/11/2022;33343;EASTER_EGG;25843
15/11/2022;33343;CHRISTMAS;18343
28/11/2022;445560;AWAL_GAJIAN;430560
28/11/2022;445560;GRATIS_ONGKIR;440560
28/11/2022;445560;10_10;438060
28/11/2022;445560;HARBOLNAS;415560
28/11/2022;445560;END_YEAR;430560
28/11/2022;445560;BERKAH_RAMADHAN;430560
28/11/2022;445560;HARI_RAYA;425560
28/11/2022;445560;TUJUHBELASAN;435560
28/11/2022;445560;VALENTINE_DAY;435560
28/11/2022;445560;EASTER_EGG;438060
28/11/2022;445560;CHRISTMAS;430560
12/11/2022;143664;AWAL_GAJIAN;128664
12/11/2022;143664;GRATIS_ONGKIR;138664
12/11/2022;143664;10_10;136164
12/11/2022;143664;HARBOLNAS;113664
12/11/2022;143664;END_YEAR;128664
12/11/2022;143664;BERKAH_RAMADHAN;128664
12/11/2022;143664;HARI_RAYA;123664
12/11/2022;143664;TUJUHBELASAN;133664
12/11/2022;143664;VALENTINE_DAY;133664
12/11/2022;143664;EASTER_EGG;136164
12/11/2022;143664;CHRISTMAS;128664
12/11/2022;45900;AWAL_GAJIAN;30900
12/11/2022;45900;GRATIS_ONGKIR;40900
12/11/2022;45900;10_10;38400
12/11/2022;45900;HARBOLNAS;15900
12/11/2022;45900;END_YEAR;30900
12/11/2022;45900;BERKAH_RAMADHAN;30900
12/11/2022;45900;HARI_RAYA;25900
12/11/2022;45900;TUJUHBELASAN;35900
12/11/2022;45900;VALENTINE_DAY;35900
12/11/2022;45900;EASTER_EGG;38400
12/11/2022;45900;CHRISTMAS;30900
29/11/2022;104000;AWAL_GAJIAN;89000
29/11/2022;104000;GRATIS_ONGKIR;99000
29/11/2022;104000;10_10;96500
29/11/2022;104000;HARBOLNAS;74000
29/11/2022;104000;END_YEAR;89000
29/11/2022;104000;BERKAH_RAMADHAN;89000
29/11/2022;104000;HARI_RAYA;84000
29/11/2022;104000;TUJUHBELASAN;94000
29/11/2022;104000;VALENTINE_DAY;94000
29/11/2022;104000;EASTER_EGG;96500
29/11/2022;104000;CHRISTMAS;89000
02/11/2022;49500;AWAL_GAJIAN;34500
02/11/2022;49500;GRATIS_ONGKIR;44500
02/11/2022;49500;10_10;42000
02/11/2022;49500;HARBOLNAS;19500
02/11/2022;49500;END_YEAR;34500
02/11/2022;49500;BERKAH_RAMADHAN;34500
02/11/2022;49500;HARI_RAYA;29500
02/11/2022;49500;TUJUHBELASAN;39500
02/11/2022;49500;VALENTINE_DAY;39500
02/11/2022;49500;EASTER_EGG;42000
02/11/2022;49500;CHRISTMAS;34500
13/11/2022;18400;AWAL_GAJIAN;3400
13/11/2022;18400;GRATIS_ONGKIR;13400
13/11/2022;18400;10_10;10900
13/11/2022;18400;HARBOLNAS;-11600
13/11/2022;18400;END_YEAR;3400
13/11/2022;18400;BERKAH_RAMADHAN;3400
13/11/2022;18400;HARI_RAYA;-1600
13/11/2022;18400;TUJUHBELASAN;8400
13/11/2022;18400;VALENTINE_DAY;8400
13/11/2022;18400;EASTER_EGG;10900
13/11/2022;18400;CHRISTMAS;3400
21/11/2022;250000;AWAL_GAJIAN;235000
21/11/2022;250000;GRATIS_ONGKIR;245000
21/11/2022;250000;10_10;242500
21/11/2022;250000;HARBOLNAS;220000
21/11/2022;250000;END_YEAR;235000
21/11/2022;250000;BERKAH_RAMADHAN;235000
21/11/2022;250000;HARI_RAYA;230000
21/11/2022;250000;TUJUHBELASAN;240000
21/11/2022;250000;VALENTINE_DAY;240000
21/11/2022;250000;EASTER_EGG;242500
21/11/2022;250000;CHRISTMAS;235000
08/11/2022;123000;AWAL_GAJIAN;108000
08/11/2022;123000;GRATIS_ONGKIR;118000
08/11/2022;123000;10_10;115500
08/11/2022;123000;HARBOLNAS;93000
08/11/2022;123000;END_YEAR;108000
08/11/2022;123000;BERKAH_RAMADHAN;108000
08/11/2022;123000;HARI_RAYA;103000
08/11/2022;123000;TUJUHBELASAN;113000
08/11/2022;123000;VALENTINE_DAY;113000
08/11/2022;123000;EASTER_EGG;115500
08/11/2022;123000;CHRISTMAS;108000
01/11/2022;96000;AWAL_GAJIAN;81000
01/11/2022;96000;GRATIS_ONGKIR;91000
01/11/2022;96000;10_10;88500
01/11/2022;96000;HARBOLNAS;66000
01/11/2022;96000;END_YEAR;81000
01/11/2022;96000;BERKAH_RAMADHAN;81000
01/11/2022;96000;HARI_RAYA;76000
01/11/2022;96000;TUJUHBELASAN;86000
01/11/2022;96000;VALENTINE_DAY;86000
01/11/2022;96000;EASTER_EGG;88500
01/11/2022;96000;CHRISTMAS;81000
28/11/2022;18455;AWAL_GAJIAN;3455
28/11/2022;18455;GRATIS_ONGKIR;13455
28/11/2022;18455;10_10;10955
28/11/2022;18455;HARBOLNAS;-11545
28/11/2022;18455;END_YEAR;3455
28/11/2022;18455;BERKAH_RAMADHAN;3455
28/11/2022;18455;HARI_RAYA;-1545
28/11/2022;18455;TUJUHBELASAN;8455
28/11/2022;18455;VALENTINE_DAY;8455
28/11/2022;18455;EASTER_EGG;10955
28/11/2022;18455;CHRISTMAS;3455
19/11/2022;88000;AWAL_GAJIAN;73000
19/11/2022;88000;GRATIS_ONGKIR;83000
19/11/2022;88000;10_10;80500
19/11/2022;88000;HARBOLNAS;58000
19/11/2022;88000;END_YEAR;73000
19/11/2022;88000;BERKAH_RAMADHAN;73000
19/11/2022;88000;HARI_RAYA;68000
19/11/2022;88000;TUJUHBELASAN;78000
19/11/2022;88000;VALENTINE_DAY;78000
19/11/2022;88000;EASTER_EGG;80500
19/11/2022;88000;CHRISTMAS;73000
24/11/2022;333000;AWAL_GAJIAN;318000
24/11/2022;333000;GRATIS_ONGKIR;328000
24/11/2022;333000;10_10;325500
24/11/2022;333000;HARBOLNAS;303000
24/11/2022;333000;END_YEAR;318000
24/11/2022;333000;BERKAH_RAMADHAN;318000
24/11/2022;333000;HARI_RAYA;313000
24/11/2022;333000;TUJUHBELASAN;323000
24/11/2022;333000;VALENTINE_DAY;323000
24/11/2022;333000;EASTER_EGG;325500
24/11/2022;333000;CHRISTMAS;318000
26/11/2022;499500;AWAL_GAJIAN;484500
26/11/2022;499500;GRATIS_ONGKIR;494500
26/11/2022;499500;10_10;492000
26/11/2022;499500;HARBOLNAS;469500
26/11/2022;499500;END_YEAR;484500
26/11/2022;499500;BERKAH_RAMADHAN;484500
26/11/2022;499500;HARI_RAYA;479500
26/11/2022;499500;TUJUHBELASAN;489500
26/11/2022;499500;VALENTINE_DAY;489500
26/11/2022;499500;EASTER_EGG;492000
26/11/2022;499500;CHRISTMAS;484500
27/11/2022;399998;AWAL_GAJIAN;384998
27/11/2022;399998;GRATIS_ONGKIR;394998
27/11/2022;399998;10_10;392498
27/11/2022;399998;HARBOLNAS;369998
27/11/2022;399998;END_YEAR;384998
27/11/2022;399998;BERKAH_RAMADHAN;384998
27/11/2022;399998;HARI_RAYA;379998
27/11/2022;399998;TUJUHBELASAN;389998
27/11/2022;399998;VALENTINE_DAY;389998
27/11/2022;399998;EASTER_EGG;392498
27/11/2022;399998;CHRISTMAS;384998
01/11/2022;318000;AWAL_GAJIAN;303000
01/11/2022;318000;GRATIS_ONGKIR;313000
01/11/2022;318000;10_10;310500
01/11/2022;318000;HARBOLNAS;288000
01/11/2022;318000;END_YEAR;303000
01/11/2022;318000;BERKAH_RAMADHAN;303000
01/11/2022;318000;HARI_RAYA;298000
01/11/2022;318000;TUJUHBELASAN;308000
01/11/2022;318000;VALENTINE_DAY;308000
01/11/2022;318000;EASTER_EGG;310500
01/11/2022;318000;CHRISTMAS;303000
23/11/2022;440000;AWAL_GAJIAN;425000
23/11/2022;440000;GRATIS_ONGKIR;435000
23/11/2022;440000;10_10;432500
23/11/2022;440000;HARBOLNAS;410000
23/11/2022;440000;END_YEAR;425000
23/11/2022;440000;BERKAH_RAMADHAN;425000
23/11/2022;440000;HARI_RAYA;420000
23/11/2022;440000;TUJUHBELASAN;430000
23/11/2022;440000;VALENTINE_DAY;430000
23/11/2022;440000;EASTER_EGG;432500
23/11/2022;440000;CHRISTMAS;425000
12/11/2022;58500;AWAL_GAJIAN;43500
12/11/2022;58500;GRATIS_ONGKIR;53500
12/11/2022;58500;10_10;51000
12/11/2022;58500;HARBOLNAS;28500
12/11/2022;58500;END_YEAR;43500
12/11/2022;58500;BERKAH_RAMADHAN;43500
12/11/2022;58500;HARI_RAYA;38500
12/11/2022;58500;TUJUHBELASAN;48500
12/11/2022;58500;VALENTINE_DAY;48500
12/11/2022;58500;EASTER_EGG;51000
12/11/2022;58500;CHRISTMAS;43500
03/11/2022;10000;AWAL_GAJIAN;-5000
03/11/2022;10000;GRATIS_ONGKIR;5000
03/11/2022;10000;10_10;2500
